UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"01901219-88af-7ed0-bd03-837a5f3ad62b","240613-105737","tic-tac-toe","image","2024-06-12",3,"gemini-1.5-pro","gpt-4o","winner2nd",16,8,4,4,0,4,1,1,0,0,0,0
"01901219-88af-7ed0-bd03-837a5f3ad62b","240613-105804","tic-tac-toe","image","2024-06-12",4,"gemini-1.5-pro","gpt-4o","disqualified1st",22,12,8,4,0,0,4,0,0,0,0,0
"01901219-88af-7ed0-bd03-837a5f3ad62b","240613-105832","tic-tac-toe","image","2024-06-12",5,"gemini-1.5-pro","gpt-4o","disqualified1st",23,12,8,4,0,0,4,0,0,0,0,0
"0190121b-9ccb-7044-99cc-ccf07374f656","240613-105852","tic-tac-toe","image","2024-06-12",1,"gemini-1.5-pro","gpt-4-turbo","winner1st",15,7,4,3,4,0,0,0,0,0,0,0
"0190121b-9ccb-7044-99cc-ccf07374f656","240613-105922","tic-tac-toe","image","2024-06-12",2,"gemini-1.5-pro","gpt-4-turbo","disqualified2nd",24,11,4,7,0,0,0,4,0,0,0,0
"0190121b-9ccb-7044-99cc-ccf07374f656","240613-105942","tic-tac-toe","image","2024-06-12",3,"gemini-1.5-pro","gpt-4-turbo","winner2nd",16,8,4,4,0,4,1,1,0,0,0,0
"0190121b-9ccb-7044-99cc-ccf07374f656","240613-110001","tic-tac-toe","image","2024-06-12",4,"gemini-1.5-pro","gpt-4-turbo","winner1st",13,7,4,3,4,0,0,0,0,0,0,0
"0190121b-9ccb-7044-99cc-ccf07374f656","240613-110030","tic-tac-toe","image","2024-06-12",5,"gemini-1.5-pro","gpt-4-turbo","disqualified2nd",24,11,4,7,0,0,0,4,0,0,0,0
"0190121d-6aac-7f3d-846c-cdfe13bb0647","240613-110052","tic-tac-toe","image","2024-06-12",1,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",16,11,7,4,0,0,4,1,0,0,0,0
"0190121d-6aac-7f3d-846c-cdfe13bb0647","240613-110114","tic-tac-toe","image","2024-06-12",2,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",17,10,7,3,0,0,4,0,0,0,0,0
"0190121d-6aac-7f3d-846c-cdfe13bb0647","240613-110133","tic-tac-toe","image","2024-06-12",3,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",14,10,7,3,0,0,4,0,0,0,0,0
"0190121d-6aac-7f3d-846c-cdfe13bb0647","240613-110155","tic-tac-toe","image","2024-06-12",4,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",17,10,7,3,0,0,4,0,0,0,0,0
"0190121d-6aac-7f3d-846c-cdfe13bb0647","240613-110216","tic-tac-toe","image","2024-06-12",5,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",15,10,7,3,0,0,4,0,0,0,0,0
"0190121f-0756-73a1-9c60-3f6a805e55b7","240613-110239","tic-tac-toe","image","2024-06-12",1,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",17,11,7,4,0,0,4,1,0,0,0,0
"0190121f-0756-73a1-9c60-3f6a805e55b7","240613-110256","tic-tac-toe","image","2024-06-12",2,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",12,8,3,5,0,5,0,2,0,0,0,0
"0190121f-0756-73a1-9c60-3f6a805e55b7","240613-110316","tic-tac-toe","image","2024-06-12",3,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner2nd",15,10,4,6,0,6,1,3,0,0,0,0
"0190121f-0756-73a1-9c60-3f6a805e55b7","240613-110341","tic-tac-toe","image","2024-06-12",4,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified2nd",19,11,4,7,0,0,0,4,0,0,0,0
"0190121f-0756-73a1-9c60-3f6a805e55b7","240613-110358","tic-tac-toe","image","2024-06-12",5,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",11,7,4,3,4,0,0,0,0,0,0,0
"01901220-965d-7269-99c4-6147085b16c6","240613-110426","tic-tac-toe","image","2024-06-12",1,"gemini-1.5-flash","gpt-4o","winner2nd",23,10,4,6,0,6,0,2,0,0,0,0
"01901220-965d-7269-99c4-6147085b16c6","240613-110443","tic-tac-toe","image","2024-06-12",2,"gemini-1.5-flash","gpt-4o","winner1st",11,7,4,3,4,0,0,0,0,0,0,0
"01901220-965d-7269-99c4-6147085b16c6","240613-110510","tic-tac-toe","image","2024-06-12",3,"gemini-1.5-flash","gpt-4o","disqualified2nd",21,11,4,7,0,0,0,4,0,0,0,0
"01901220-965d-7269-99c4-6147085b16c6","240613-110539","tic-tac-toe","image","2024-06-12",4,"gemini-1.5-flash","gpt-4o","disqualified2nd",23,11,4,7,0,0,0,4,0,0,0,0
"01901220-965d-7269-99c4-6147085b16c6","240613-110556","tic-tac-toe","image","2024-06-12",5,"gemini-1.5-flash","gpt-4o","winner1st",12,7,4,3,4,0,0,0,0,0,0,0
"01901222-64c0-79c3-a829-b7f9d19e9130","240613-110610","tic-tac-toe","image","2024-06-12",1,"gemini-1.5-flash","gpt-4-turbo","winner1st",8,5,3,2,3,0,0,0,0,0,0,0
"01901222-64c0-79c3-a829-b7f9d19e9130","240613-110637","tic-tac-toe","image","2024-06-12",2,"gemini-1.5-flash","gpt-4-turbo","disqualified2nd",22,11,4,7,0,0,0,4,0,0,0,0
"01901222-64c0-79c3-a829-b7f9d19e9130","240613-110700","tic-tac-toe","image","2024-06-12",3,"gemini-1.5-flash","gpt-4-turbo","disqualified1st",18,11,7,4,0,0,4,1,0,0,0,0
"01901222-64c0-79c3-a829-b7f9d19e9130","240613-110727","tic-tac-toe","image","2024-06-12",4,"gemini-1.5-flash","gpt-4-turbo","disqualified2nd",22,11,4,7,0,0,0,4,0,0,0,0
"01901222-64c0-79c3-a829-b7f9d19e9130","240613-110755","tic-tac-toe","image","2024-06-12",5,"gemini-1.5-flash","gpt-4-turbo","disqualified2nd",23,12,5,7,0,0,1,4,0,0,0,0
"01901224-342f-7ca3-864d-7ad84ce8b693","240613-110815","tic-tac-toe","image","2024-06-12",1,"gemini-1.5-flash","gemini-1.5-pro","disqualified1st",15,10,7,3,0,0,4,0,0,0,0,0
"01901224-342f-7ca3-864d-7ad84ce8b693","240613-110855","tic-tac-toe","image","2024-06-12",2,"gemini-1.5-flash","gemini-1.5-pro","winner2nd",35,6,3,3,0,3,0,0,0,0,0,0
"01901224-342f-7ca3-864d-7ad84ce8b693","240613-110914","tic-tac-toe","image","2024-06-12",3,"gemini-1.5-flash","gemini-1.5-pro","disqualified1st",13,10,7,3,0,0,4,0,0,0,0,0
"01901224-342f-7ca3-864d-7ad84ce8b693","240613-110933","tic-tac-toe","image","2024-06-12",4,"gemini-1.5-flash","gemini-1.5-pro","disqualified1st",14,10,7,3,0,0,4,0,0,0,0,0
"01901224-342f-7ca3-864d-7ad84ce8b693","240613-110951","tic-tac-toe","image","2024-06-12",5,"gemini-1.5-flash","gemini-1.5-pro","disqualified1st",13,10,7,3,0,0,4,0,0,0,0,0
"01901225-fa82-7e6a-b584-0a6fcebe1d19","240613-111014","tic-tac-toe","image","2024-06-12",1,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified2nd",17,9,3,6,0,0,0,4,0,0,0,0
"01901225-fa82-7e6a-b584-0a6fcebe1d19","240613-111033","tic-tac-toe","image","2024-06-12",2,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified2nd",14,9,3,6,0,0,0,4,0,0,0,0
"01901225-fa82-7e6a-b584-0a6fcebe1d19","240613-111052","tic-tac-toe","image","2024-06-12",3,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",14,11,7,4,7,0,3,1,0,0,0,0
"01901225-fa82-7e6a-b584-0a6fcebe1d19","240613-111116","tic-tac-toe","image","2024-06-12",4,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",18,13,7,6,0,0,4,3,0,0,0,0
"01901225-fa82-7e6a-b584-0a6fcebe1d19","240613-111135","tic-tac-toe","image","2024-06-12",5,"gemini-1.5-flash","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",14,10,4,6,4,0,0,3,0,0,0,0
"01901227-8da4-723a-b71d-bd48b7b94695","240613-111209","tic-tac-toe","image","2024-06-12",1,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","disqualified1st",29,13,7,6,0,0,4,3,0,0,0,0
"01901227-8da4-723a-b71d-bd48b7b94695","240613-111239","tic-tac-toe","image","2024-06-12",2,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","disqualified1st",25,11,7,4,0,0,4,1,0,0,0,0
"01901227-8da4-723a-b71d-bd48b7b94695","240613-111301","tic-tac-toe","image","2024-06-12",3,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","winner1st",17,10,7,3,7,0,3,0,0,0,0,0
"01901227-8da4-723a-b71d-bd48b7b94695","240613-111323","tic-tac-toe","image","2024-06-12",4,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","winner2nd",16,9,6,3,0,3,3,0,0,0,0,0
"01901227-8da4-723a-b71d-bd48b7b94695","240613-111352","tic-tac-toe","image","2024-06-12",5,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4o","disqualified1st",24,13,7,6,0,0,4,3,0,0,0,0
"01901229-a666-71e7-a776-ffe211c32d79","240613-111415","tic-tac-toe","image","2024-06-12",1,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","winner2nd",18,9,4,5,0,5,0,1,0,0,0,0
"01901229-a666-71e7-a776-ffe211c32d79","240613-111433","tic-tac-toe","image","2024-06-12",2,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","winner1st",12,7,4,3,4,0,1,1,0,0,0,0
"01901229-a666-71e7-a776-ffe211c32d79","240613-111450","tic-tac-toe","image","2024-06-12",3,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","winner2nd",12,6,3,3,0,3,0,0,0,0,0,0
"01901229-a666-71e7-a776-ffe211c32d79","240613-111517","tic-tac-toe","image","2024-06-12",4,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","disqualified1st",22,11,7,4,0,0,4,1,0,0,0,0
"01901229-a666-71e7-a776-ffe211c32d79","240613-111534","tic-tac-toe","image","2024-06-12",5,"anthropic.claude-3-sonnet-20240229-v1:0","gpt-4-turbo","winner2nd",12,7,4,3,0,3,1,0,0,0,0,0
"0190122b-34f9-7297-aebb-f517ad2f9dc2","240613-111554","tic-tac-toe","image","2024-06-12",1,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","disqualified2nd",15,10,4,6,0,0,1,4,0,0,0,0
"0190122b-34f9-7297-aebb-f517ad2f9dc2","240613-111612","tic-tac-toe","image","2024-06-12",2,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","disqualified1st",13,8,6,2,0,0,4,0,0,0,0,0
"0190122b-34f9-7297-aebb-f517ad2f9dc2","240613-111632","tic-tac-toe","image","2024-06-12",3,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","winner1st",15,10,7,3,7,0,3,0,0,0,0,0
"0190122b-34f9-7297-aebb-f517ad2f9dc2","240613-111648","tic-tac-toe","image","2024-06-12",4,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","disqualified1st",11,8,6,2,0,0,4,0,0,0,0,0
"0190122b-34f9-7297-aebb-f517ad2f9dc2","240613-111709","tic-tac-toe","image","2024-06-12",5,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-pro","winner1st",16,10,7,3,7,0,3,0,0,0,0,0
"0190122c-a90b-7a35-af50-a14a05d0c044","240613-111730","tic-tac-toe","image","2024-06-12",1,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","winner2nd",16,10,6,4,0,4,2,0,0,0,0,0
"0190122c-a90b-7a35-af50-a14a05d0c044","240613-111753","tic-tac-toe","image","2024-06-12",2,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","disqualified1st",17,12,7,5,0,0,4,2,0,0,0,0
"0190122c-a90b-7a35-af50-a14a05d0c044","240613-111809","tic-tac-toe","image","2024-06-12",3,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","disqualified1st",11,8,6,2,0,0,4,0,0,0,0,0
"0190122c-a90b-7a35-af50-a14a05d0c044","240613-111823","tic-tac-toe","image","2024-06-12",4,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","winner1st",9,7,5,2,5,0,2,0,0,0,0,0
"0190122c-a90b-7a35-af50-a14a05d0c044","240613-111841","tic-tac-toe","image","2024-06-12",5,"anthropic.claude-3-sonnet-20240229-v1:0","gemini-1.5-flash","winner1st",12,9,5,4,5,0,1,1,0,0,0,0
