UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"01901851-9484-7b82-a2f2-0330e96e85c1","240614-155736","gomoku","illustration","2024-06-12",5,"gpt-4-turbo","gemini-1.5-flash","disqualified2nd",34,31,10,21,0,0,3,16,1,0,0,0
"01901853-c4cc-77d6-86c7-6a4e3564bc3f","240614-155804","gomoku","illustration","2024-06-12",1,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner1st",23,18,7,11,7,0,1,7,1,0,0,0
"01901853-c4cc-77d6-86c7-6a4e3564bc3f","240614-155850","gomoku","illustration","2024-06-12",2,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","disqualified1st",40,33,21,12,0,0,16,7,0,0,0,0
"01901853-c4cc-77d6-86c7-6a4e3564bc3f","240614-155917","gomoku","illustration","2024-06-12",3,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner1st",20,17,11,6,11,0,5,2,1,0,0,0
"01901853-c4cc-77d6-86c7-6a4e3564bc3f","240614-155951","gomoku","illustration","2024-06-12",4,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner1st",28,27,8,19,8,0,3,15,0,0,0,0
"01901853-c4cc-77d6-86c7-6a4e3564bc3f","240614-160025","gomoku","illustration","2024-06-12",5,"gpt-4-turbo","meta.llama3-70b-instruct-v1:0","winner1st",28,21,16,5,16,0,9,1,2,0,0,0
"01901856-58e7-7fb6-938d-3d70440517a7","240614-160054","gomoku","illustration","2024-06-12",1,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",24,17,13,4,13,0,5,0,3,0,0,0
"01901856-58e7-7fb6-938d-3d70440517a7","240614-160135","gomoku","illustration","2024-06-12",2,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",32,23,19,4,0,0,16,1,0,0,0,0
"01901856-58e7-7fb6-938d-3d70440517a7","240614-160215","gomoku","illustration","2024-06-12",3,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",34,24,17,7,17,0,9,1,1,0,0,0
"01901856-58e7-7fb6-938d-3d70440517a7","240614-160248","gomoku","illustration","2024-06-12",4,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","winner1st",27,20,11,9,11,0,5,4,0,0,0,0
"01901856-58e7-7fb6-938d-3d70440517a7","240614-160324","gomoku","illustration","2024-06-12",5,"gpt-4-turbo","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",29,21,18,3,0,0,15,1,1,0,0,0
"01901859-1591-7833-9ead-1d7ac5b597ae","240614-160358","gomoku","illustration","2024-06-12",1,"gemini-1.5-pro","gpt-4o","disqualified1st",29,24,19,5,0,0,16,2,0,0,0,0
"01901859-1591-7833-9ead-1d7ac5b597ae","240614-160435","gomoku","illustration","2024-06-12",2,"gemini-1.5-pro","gpt-4o","disqualified1st",31,25,20,5,0,0,16,1,0,0,0,0
