UUID,DateTime,GameType,PromptType,PromptVersion,GameNumber,Player1,Player2,Result,GameDuration,TotalMoves,Player1Moves,Player2Moves,Player1MovesPerWin,Player2MovesPerWin,Player1InvalidAlreadyTaken,Player2InvalidAlreadyTaken,Player1InvalidFormat,Player2InvalidFormat,Player1OutOfBounds,Player2OutOfBounds
"0190126e-f91e-7561-9b2a-3c0415ea3b3f","240613-122954","connect-four","image","2024-06-12",1,"gemini-1.5-pro","gemini-1.5-flash","winner1st",13,9,5,4,5,0,0,0,0,0,0,0
"0190126e-f91e-7561-9b2a-3c0415ea3b3f","240613-123046","connect-four","image","2024-06-12",2,"gemini-1.5-pro","gemini-1.5-flash","disqualified1st",47,32,18,14,0,0,8,4,0,0,0,0
"0190126e-f91e-7561-9b2a-3c0415ea3b3f","240613-123105","connect-four","image","2024-06-12",3,"gemini-1.5-pro","gemini-1.5-flash","winner1st",13,9,5,4,5,0,0,0,0,0,0,0
"0190126e-f91e-7561-9b2a-3c0415ea3b3f","240613-123124","connect-four","image","2024-06-12",4,"gemini-1.5-pro","gemini-1.5-flash","winner1st",14,9,5,4,5,0,0,0,0,0,0,0
"0190126e-f91e-7561-9b2a-3c0415ea3b3f","240613-123146","connect-four","image","2024-06-12",5,"gemini-1.5-pro","gemini-1.5-flash","winner1st",17,11,6,5,6,0,0,0,0,0,0,0
"01901270-f9e5-703a-832f-5bd2e3a08683","240613-123240","connect-four","image","2024-06-12",1,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",48,30,17,13,0,0,8,4,0,0,0,0
"01901270-f9e5-703a-832f-5bd2e3a08683","240613-123329","connect-four","image","2024-06-12",2,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",44,29,16,13,0,0,8,5,0,0,0,0
"01901270-f9e5-703a-832f-5bd2e3a08683","240613-123423","connect-four","image","2024-06-12",3,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified2nd",49,32,16,16,0,0,7,8,0,0,0,0
"01901270-f9e5-703a-832f-5bd2e3a08683","240613-123522","connect-four","image","2024-06-12",4,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",53,33,17,16,0,0,8,7,0,0,0,0
"01901270-f9e5-703a-832f-5bd2e3a08683","240613-123607","connect-four","image","2024-06-12",5,"gemini-1.5-pro","anthropic.claude-3-sonnet-20240229-v1:0","disqualified1st",40,23,15,8,0,0,8,1,0,0,0,0
"01901274-f1a4-7b8d-97e2-3498224357f5","240613-123654","connect-four","image","2024-06-12",1,"gemini-1.5-flash","gpt-4o","winner1st",42,19,10,9,10,0,3,3,0,0,0,0
"01901274-f1a4-7b8d-97e2-3498224357f5","240613-123802","connect-four","image","2024-06-12",2,"gemini-1.5-flash","gpt-4o","disqualified1st",63,28,16,12,0,0,8,4,0,0,0,0
"01901274-f1a4-7b8d-97e2-3498224357f5","240613-123845","connect-four","image","2024-06-12",3,"gemini-1.5-flash","gpt-4o","disqualified1st",37,23,14,9,0,0,8,3,0,0,0,0
